地区コード,線区コード,駅順コード,会社名,線区名,駅名,備考,緯度,経度
0,3,48,東日本旅客鉄道,中央本,新府,,0,0
0,3,49,東日本旅客鉄道,中央本,穴山,,0,0
0,3,4b,東日本旅客鉄道,中央本,日野春,,0,0
0,3,4c,東日本旅客鉄道,中央本,長坂,,0,0
0,3,4d,東日本旅客鉄道,中央本,小淵沢,,0,0
0,3,4e,東日本旅客鉄道,中央本,信濃境,,0,0
0,3,4f,東日本旅客鉄道,中央本,富士見,,0,0
0,3,50,東日本旅客鉄道,中央本,すずらんの里,,0,0
0,3,51,東日本旅客鉄道,中央本,青柳,,0,0
0,3,52,東日本旅客鉄道,中央本,茅野,,0,0
0,3,53,東日本旅客鉄道,中央本,上諏訪,,0,0
0,3,54,東日本旅客鉄道,中央本,下諏訪,,0,0
0,3,55,東日本旅客鉄道,中央本,岡谷,,0,0
0,3,58,東日本旅客鉄道,中央本,みどり湖,,0,0
0,3,5c,東日本旅客鉄道,中央本,塩尻,,0,0
0,3,5e,東海旅客鉄道,中央本,洗馬,,0,0
0,3,5f,東海旅客鉄道,中央本,日出塩,,0,0
0,3,60,東海旅客鉄道,中央本,贄川,,0,0
0,3,61,東海旅客鉄道,中央本,木曽平沢,,0,0
0,3,63,東海旅客鉄道,中央本,奈良井,,0,0
0,3,64,東海旅客鉄道,中央本,藪原,,0,0
0,3,65,東海旅客鉄道,中央本,宮ノ越,,0,0
0,3,66,東海旅客鉄道,中央本,原野,,0,0
0,3,68,東海旅客鉄道,中央本,木曽福島,,0,0
0,3,69,東海旅客鉄道,中央本,上松,,0,0
0,3,6a,東海旅客鉄道,中央本,倉本,,0,0
0,3,6b,東海旅客鉄道,中央本,須原,,0,0
0,3,6d,東海旅客鉄道,中央本,大桑,,0,0
0,3,6e,東海旅客鉄道,中央本,野尻,,0,0
0,3,6f,東海旅客鉄道,中央本,十二兼,,0,0
0,3,70,東海旅客鉄道,中央本,南木曽,,0,0
0,3,72,東海旅客鉄道,中央本,田立,,0,0
0,3,73,東海旅客鉄道,中央本,坂下,,0,0
0,3,74,東海旅客鉄道,中央本,落合川,,0,0
0,3,75,東海旅客鉄道,中央本,中津川,,0,0
0,3,77,東海旅客鉄道,中央本,美乃坂本,,0,0
0,3,79,東海旅客鉄道,中央本,恵那,,0,0
0,3,7b,東海旅客鉄道,中央本,武並,,0,0
0,3,7d,東海旅客鉄道,中央本,釜戸,,0,0
0,3,7f,東海旅客鉄道,中央本,瑞浪,,0,0
0,3,81,東海旅客鉄道,中央本,土岐市,,0,0
0,3,83,東海旅客鉄道,中央本,多治見,,0,0
0,3,85,東海旅客鉄道,中央本,古虎渓,,0,0
0,3,87,東海旅客鉄道,中央本,定光寺,,0,0
0,3,89,東海旅客鉄道,中央本,高蔵寺,,0,0
0,3,8b,東海旅客鉄道,中央本,神領,,0,0
0,3,8c,東海旅客鉄道,中央本,春日井,,0,0
0,3,8e,東海旅客鉄道,中央本,勝川,,0,0
0,3,8f,東海旅客鉄道,中央本,新守山,,0,0
0,3,91,東海旅客鉄道,中央本,大曽根,,0,0
0,3,92,東海旅客鉄道,中央本,千種,,0,0
0,3,93,東海旅客鉄道,中央本,鶴舞,,0,0
0,4,1,東日本旅客鉄道,高崎,大宮,,0,0
0,4,3,東日本旅客鉄道,高崎,宮原,,0,0
0,4,5,東日本旅客鉄道,高崎,上尾,,0,0
0,4,6,東日本旅客鉄道,高崎,北上尾,,0,0
0,4,7,東日本旅客鉄道,高崎,桶川,,0,0
0,4,9,東日本旅客鉄道,高崎,北本,,0,0
0,4,b,東日本旅客鉄道,高崎,鴻巣,,0,0
0,4,c,東日本旅客鉄道,高崎,北鴻巣,,0,0
0,4,d,東日本旅客鉄道,高崎,吹上,,0,0
0,4,e,東日本旅客鉄道,高崎,行田,,0,0
0,4,f,東日本旅客鉄道,高崎,熊谷,,0,0
0,4,11,東日本旅客鉄道,高崎,籠原,,0,0
0,4,12,東日本旅客鉄道,高崎,深谷,,0,0
0,4,13,東日本旅客鉄道,高崎,岡部,,0,0
0,4,15,東日本旅客鉄道,高崎,本庄,,0,0
0,4,16,東日本旅客鉄道,高崎,神保原,,0,0
0,4,17,東日本旅客鉄道,高崎,新町,,0,0
0,4,19,東日本旅客鉄道,高崎,倉賀野,,0,0
0,4,1a,東日本旅客鉄道,高崎,高崎,,0,0
0,4,1b,東日本旅客鉄道,信越本,北高崎,,0,0
0,4,1c,東日本旅客鉄道,信越本,群馬八幡,,0,0
0,4,1d,東日本旅客鉄道,信越本,安中,,0,0
0,4,1e,東日本旅客鉄道,信越本,磯部,,0,0
0,4,20,東日本旅客鉄道,信越本,松井田,,0,0
0,4,21,東日本旅客鉄道,信越本,西松井田,,0,0
0,4,22,東日本旅客鉄道,信越本,横川,,0,0
0,4,23,しなの鉄道,しなの鉄道,軽井沢,旧JR信越本線,0,0
0,4,25,しなの鉄道,しなの鉄道,中軽井沢,旧JR信越本線,0,0
0,4,26,しなの鉄道,しなの鉄道,信濃追分,旧JR信越本線,0,0
0,4,27,しなの鉄道,しなの鉄道,御代田,旧JR信越本線,0,0
0,4,28,しなの鉄道,しなの鉄道,平原,旧JR信越本線,0,0
0,4,2a,しなの鉄道,しなの鉄道,小諸,旧JR信越本線,0,0
0,4,2b,しなの鉄道,しなの鉄道,滋野,旧JR信越本線,0,0
0,4,2c,しなの鉄道,しなの鉄道,田中,旧JR信越本線,0,0
0,4,2d,しなの鉄道,しなの鉄道,大屋,旧JR信越本線,0,0
0,4,2e,しなの鉄道,しなの鉄道,上田,旧JR信越本線,0,0
0,4,30,しなの鉄道,しなの鉄道,西上田,旧JR信越本線,0,0
0,4,31,しなの鉄道,しなの鉄道,坂城,旧JR信越本線,0,0
0,4,32,しなの鉄道,しなの鉄道,戸倉,旧JR信越本線,0,0
0,4,33,しなの鉄道,しなの鉄道,屋代,旧JR信越本線,0,0
0,4,35,しなの鉄道,しなの鉄道,篠ノ井,旧JR信越本線,0,0
0,4,36,東日本旅客鉄道,信越本,川中島,,0,0
0,4,37,東日本旅客鉄道,信越本,安茂里,,0,0
0,4,38,東日本旅客鉄道,信越本,長野,,0,0
0,4,39,東日本旅客鉄道,信越本,北長野,,0,0
0,4,3a,東日本旅客鉄道,信越本,三才,,0,0
0,4,3b,東日本旅客鉄道,信越本,豊野,,0,0
0,4,3c,東日本旅客鉄道,信越本,牟礼,,0,0
0,4,3d,東日本旅客鉄道,信越本,古間,,0,0
0,4,3f,東日本旅客鉄道,信越本,黒姫,,0,0
0,4,40,東日本旅客鉄道,信越本,妙高高原,,0,0
0,4,41,東日本旅客鉄道,信越本,関山,,0,0
0,4,42,東日本旅客鉄道,信越本,二本木,,0,0
0,4,44,東日本旅客鉄道,信越本,新井,,0,0
0,4,45,東日本旅客鉄道,信越本,北新井,,0,0
0,4,46,東日本旅客鉄道,信越本,脇野田,,0,0
0,4,47,東日本旅客鉄道,信越本,南高田,,0,0
0,4,49,東日本旅客鉄道,信越本,高田,,0,0
0,4,4a,東日本旅客鉄道,信越本,春日山,,0,0
0,4,4b,東日本旅客鉄道,信越本,直江津,,0,0
0,4,4c,東日本旅客鉄道,信越本,黒井,,0,0
0,4,4e,東日本旅客鉄道,信越本,犀潟,,0,0
0,4,4f,東日本旅客鉄道,信越本,土底浜,,0,0
0,4,50,東日本旅客鉄道,信越本,潟町,,0,0
0,4,51,東日本旅客鉄道,信越本,上下浜,,0,0
0,4,53,東日本旅客鉄道,信越本,柿崎,,0,0
0,4,54,東日本旅客鉄道,信越本,米山,,0,0
0,4,55,東日本旅客鉄道,信越本,笠島,,0,0
0,4,56,東日本旅客鉄道,信越本,青海川,,0,0
0,4,58,東日本旅客鉄道,信越本,鯨波,,0,0
0,4,59,東日本旅客鉄道,信越本,柏崎,,0,0
0,4,5a,東日本旅客鉄道,信越本,茨目,,0,0
0,4,5b,東日本旅客鉄道,信越本,安田,,0,0
0,4,5d,東日本旅客鉄道,信越本,北条,,0,0
0,4,5e,東日本旅客鉄道,信越本,越後広田,,0,0
0,4,5f,東日本旅客鉄道,信越本,長鳥,,0,0
0,4,60,東日本旅客鉄道,信越本,塚山,,0,0
0,4,62,東日本旅客鉄道,信越本,越後岩塚,,0,0
0,4,63,東日本旅客鉄道,信越本,来迎寺,,0,0
0,4,64,東日本旅客鉄道,信越本,前川,,0,0
0,4,65,東日本旅客鉄道,信越本,宮内,,0,0
0,4,67,東日本旅客鉄道,信越本,長岡,,0,0
0,4,68,東日本旅客鉄道,信越本,北長岡,,0,0
0,4,69,東日本旅客鉄道,信越本,押切,,0,0
0,4,6a,東日本旅客鉄道,信越本,見附,,0,0
0,4,6c,東日本旅客鉄道,信越本,帯織,,0,0
0,4,6d,東日本旅客鉄道,信越本,東光寺,,0,0
0,4,6e,東日本旅客鉄道,信越本,三条,,0,0
0,4,6f,東日本旅客鉄道,信越本,東三条,,0,0
0,4,70,東日本旅客鉄道,信越本,燕三条,,0,0
0,4,71,東日本旅客鉄道,信越本,保内,,0,0
0,4,72,東日本旅客鉄道,信越本,加茂,,0,0
0,4,73,東日本旅客鉄道,信越本,羽生田,,0,0
0,4,74,東日本旅客鉄道,信越本,田上,,0,0
0,4,76,東日本旅客鉄道,信越本,矢代田,,0,0
0,4,77,東日本旅客鉄道,信越本,古津,,0,0
0,4,78,東日本旅客鉄道,信越本,新津,,0,0
0,4,79,東日本旅客鉄道,信越本,さつき野,,0,0
0,4,7a,東日本旅客鉄道,信越本,荻川,,0,0
0,4,7b,東日本旅客鉄道,信越本,亀田,,0,0
0,4,7c,東日本旅客鉄道,信越本,越後石山,,0,0
0,4,7d,東日本旅客鉄道,信越本,新潟,,0,0
0,5,1,東日本旅客鉄道,常磐,上野,,0,0
0,5,2,東日本旅客鉄道,常磐,日暮里,,0,0
0,5,3,東日本旅客鉄道,常磐,三河島,,0,0
0,5,4,東日本旅客鉄道,常磐,南千住,,0,0
0,5,6,東日本旅客鉄道,常磐,北千住,,0,0
0,5,7,東日本旅客鉄道,常磐,綾瀬,,0,0
0,5,8,東日本旅客鉄道,常磐,亀有,,0,0
0,5,9,東日本旅客鉄道,常磐,金町,,0,0
0,5,b,東日本旅客鉄道,常磐,松戸,,0,0
0,5,c,東日本旅客鉄道,常磐,北松戸,,0,0
0,5,d,東日本旅客鉄道,常磐,馬橋,,0,0
0,5,e,東日本旅客鉄道,常磐,新松戸,,0,0
0,5,10,東日本旅客鉄道,常磐,北小金,,0,0
0,5,11,東日本旅客鉄道,常磐,南柏,,0,0
0,5,12,東日本旅客鉄道,常磐,柏,,0,0
0,5,13,東日本旅客鉄道,常磐,北柏,,0,0
0,5,15,東日本旅客鉄道,常磐,我孫子,,0,0
0,5,16,東日本旅客鉄道,常磐,天王台,,0,0
0,5,18,東日本旅客鉄道,常磐,取手,,0,0
0,5,1a,東日本旅客鉄道,常磐,藤代,,0,0
0,5,1b,東日本旅客鉄道,常磐,佐貫,,0,0
0,5,1d,東日本旅客鉄道,常磐,牛久,,0,0
0,5,1e,東日本旅客鉄道,常磐,ひたち野うしく,,0,0
0,5,1f,東日本旅客鉄道,常磐,荒川沖,,0,0
0,5,21,東日本旅客鉄道,常磐,土浦,,0,0
0,5,23,東日本旅客鉄道,常磐,神立,,0,0
0,5,25,東日本旅客鉄道,常磐,高浜,,0,0
0,5,26,東日本旅客鉄道,常磐,石岡,,0,0
0,5,28,東日本旅客鉄道,常磐,羽鳥,,0,0
0,5,2a,東日本旅客鉄道,常磐,岩間,,0,0
0,5,2c,東日本旅客鉄道,常磐,友部,,0,0
0,5,2d,東日本旅客鉄道,常磐,内原,,0,0
0,5,2f,東日本旅客鉄道,常磐,赤塚,,0,0
0,5,30,東日本旅客鉄道,常磐,偕楽園,,0,0
0,5,31,東日本旅客鉄道,常磐,水戸,,0,0
0,5,33,東日本旅客鉄道,常磐,勝田,,0,0
0,5,34,東日本旅客鉄道,常磐,佐和,,0,0
0,5,35,東日本旅客鉄道,常磐,東海,,0,0
0,5,36,東日本旅客鉄道,常磐,大甕,,0,0
0,5,38,東日本旅客鉄道,常磐,常陸多賀,,0,0
0,5,39,東日本旅客鉄道,常磐,日立,,0,0
0,5,3a,東日本旅客鉄道,常磐,小木津,,0,0
0,5,3b,東日本旅客鉄道,常磐,十王,旧 川尻,0,0
0,5,3d,東日本旅客鉄道,常磐,高萩,,0,0
0,5,3e,東日本旅客鉄道,常磐,南中郷,,0,0
0,5,3f,東日本旅客鉄道,常磐,磯原,,0,0
0,5,40,東日本旅客鉄道,常磐,大津港,,0,0
0,5,42,東日本旅客鉄道,常磐,勿来,,0,0
0,5,43,東日本旅客鉄道,常磐,植田,,0,0
0,5,44,東日本旅客鉄道,常磐,泉,,0,0
0,5,45,東日本旅客鉄道,常磐,湯本,,0,0
0,5,47,東日本旅客鉄道,常磐,内郷,,0,0
0,5,48,東日本旅客鉄道,常磐,いわき,,0,0
0,5,4a,東日本旅客鉄道,常磐,草野,,0,0
0,5,4f,東日本旅客鉄道,常磐,広野,,0,0
0,5,52,東日本旅客鉄道,常磐,竜田,,0,0
0,5,5a,東日本旅客鉄道,常磐,浪江,,0,0
0,5,5f,東日本旅客鉄道,常磐,原ノ町,,0,0
0,5,61,東日本旅客鉄道,常磐,鹿島,,0,0
0,5,63,東日本旅客鉄道,常磐,日立木,,0,0
0,5,64,東日本旅客鉄道,常磐,相馬,,0,0
0,5,65,東日本旅客鉄道,常磐,駒ヶ嶺,,0,0
0,5,66,東日本旅客鉄道,常磐,新地,,0,0
0,5,68,東日本旅客鉄道,常磐,坂元,,0,0
0,5,69,東日本旅客鉄道,常磐,山下,,0,0
0,5,6a,東日本旅客鉄道,常磐,浜吉田,,0,0
0,5,6b,東日本旅客鉄道,常磐,亘理,,0,0
0,5,6c,東日本旅客鉄道,常磐,逢隈,,0,0
0,6,1,九州旅客鉄道,鹿児島本,門司港,,0,0
0,6,1,九州,鹿児島,門司港,,0,0
0,6,2,九州旅客鉄道,鹿児島本,小森江,,0,0
0,6,3,九州旅客鉄道,鹿児島本,門司,,0,0
0,6,6,九州旅客鉄道,鹿児島本,小倉,,0,0
0,6,7,九州旅客鉄道,鹿児島本,西小倉,,0,0
0,6,9,九州旅客鉄道,鹿児島本,九州工大前,,0,0
0,6,a,九州旅客鉄道,鹿児島本,戸畑,,0,0
0,6,b,九州旅客鉄道,鹿児島本,枝光,,0,0
0,6,c,九州旅客鉄道,鹿児島本,スペースワールド,,0,0
0,6,d,九州旅客鉄道,鹿児島本,八幡,,0,0
0,6,e,九州旅客鉄道,鹿児島本,黒崎,,0,0
0,6,10,九州旅客鉄道,鹿児島本,陣原,,0,0
0,6,11,九州旅客鉄道,鹿児島本,折尾,,0,0
0,6,12,九州旅客鉄道,鹿児島本,水巻,,0,0
0,6,13,九州旅客鉄道,鹿児島本,遠賀川,,0,0
0,6,15,九州旅客鉄道,鹿児島本,海老津,,0,0
0,6,17,九州旅客鉄道,鹿児島本,教育大前,,0,0
0,6,18,九州旅客鉄道,鹿児島本,赤間,,0,0
0,6,19,九州旅客鉄道,鹿児島本,東郷,,0,0
0,6,1a,九州旅客鉄道,鹿児島本,東福間,,0,0
0,6,1c,九州旅客鉄道,鹿児島本,福間,,0,0
0,6,1d,九州旅客鉄道,鹿児島本,千鳥,,0,0
0,6,1e,九州旅客鉄道,鹿児島本,古賀,,0,0
0,6,1f,九州旅客鉄道,鹿児島本,ししぶ,,0,0
0,6,20,九州旅客鉄道,鹿児島本,新宮中央,,0,0
0,6,21,九州旅客鉄道,鹿児島本,福工大前,旧 筑前新宮,0,0
0,6,22,九州旅客鉄道,鹿児島本,九産大前,,0,0
0,6,23,九州旅客鉄道,鹿児島本,香椎,,0,0
0,6,24,九州旅客鉄道,鹿児島本,千早,,0,0
0,6,25,九州旅客鉄道,鹿児島本,箱崎,,0,0
0,6,26,九州旅客鉄道,鹿児島本,吉塚,,0,0
0,6,27,九州旅客鉄道,鹿児島本,博多,,0,0
0,6,28,九州旅客鉄道,鹿児島本,竹下,,0,0
0,6,29,九州旅客鉄道,鹿児島本,笹原,,0,0
0,6,2a,九州旅客鉄道,鹿児島本,南福岡,,0,0
0,6,2b,九州旅客鉄道,鹿児島本,春日,,0,0
0,6,2c,九州旅客鉄道,鹿児島本,大野城,,0,0
0,6,2d,九州旅客鉄道,鹿児島本,水城,,0,0
0,6,2e,九州旅客鉄道,鹿児島本,都府楼南,,0,0
0,6,2f,九州旅客鉄道,鹿児島本,二日市,,0,0
0,6,2f,九州旅客鉄道,鹿児島本,都府楼南,,0,0
0,6,30,九州旅客鉄道,鹿児島本,二日市,,0,0
0,6,30,九州旅客鉄道,鹿児島本,天拝山,,0,0
0,6,31,九州旅客鉄道,鹿児島本,天拝山,,0,0
0,6,32,九州旅客鉄道,鹿児島本,原田,,0,0
0,6,33,九州旅客鉄道,鹿児島本,けやき台,,0,0
0,6,34,九州旅客鉄道,鹿児島本,基山,,0,0
0,6,35,九州旅客鉄道,鹿児島本,弥生が丘,,0,0
0,6,36,九州旅客鉄道,鹿児島本,田代,,0,0
0,6,37,九州旅客鉄道,鹿児島本,鳥栖,,0,0
0,6,39,九州旅客鉄道,鹿児島本,肥前旭,,0,0
0,6,3b,九州旅客鉄道,鹿児島本,久留米,,0,0
0,6,3d,九州旅客鉄道,鹿児島本,荒木,,0,0
0,6,3f,九州旅客鉄道,鹿児島本,西牟田,,0,0
0,6,41,九州旅客鉄道,鹿児島本,羽犬塚,,0,0
0,6,43,九州旅客鉄道,鹿児島本,船小屋,,0,0
0,6,45,九州旅客鉄道,鹿児島本,瀬高,,0,0
0,6,47,九州旅客鉄道,鹿児島本,南瀬高,,0,0
0,6,49,九州旅客鉄道,鹿児島本,渡瀬,,0,0
0,6,4a,九州旅客鉄道,鹿児島本,吉野,,0,0
0,6,4b,九州旅客鉄道,鹿児島本,銀水,,0,0
0,6,4d,九州旅客鉄道,鹿児島本,大牟田,,0,0
0,6,4f,九州旅客鉄道,鹿児島本,荒尾,,0,0
0,6,55,九州旅客鉄道,鹿児島本,大野下,,0,0
0,6,57,九州旅客鉄道,鹿児島本,玉名,,0,0
0,6,62,九州旅客鉄道,鹿児島本,崇城大学前,,0,0
0,6,63,九州旅客鉄道,鹿児島本,上熊本,,0,0
0,6,65,九州旅客鉄道,鹿児島本,熊本,,0,0
0,6,67,九州旅客鉄道,鹿児島本,川尻,,0,0
0,6,68,九州旅客鉄道,鹿児島本,宇土,,0,0
0,6,6c,九州旅客鉄道,鹿児島本,小川,,0,0
0,6,71,九州旅客鉄道,鹿児島本,新八代,,0,0
0,6,72,九州旅客鉄道,鹿児島本,八代,,0,0
0,6,91,九州旅客鉄道,鹿児島本,川内,,0,0
0,6,92,九州旅客鉄道,鹿児島本,隈之城,,0,0
0,6,96,九州旅客鉄道,鹿児島本,串木野,,0,0
0,6,9d,九州旅客鉄道,鹿児島本,伊集院,,0,0
0,6,9f,九州旅客鉄道,鹿児島本,薩摩松元,,0,0
0,6,a0,九州旅客鉄道,鹿児島本,上伊集院,,0,0
0,6,a1,九州旅客鉄道,鹿児島本,広木,,0,0
0,6,a2,九州旅客鉄道,鹿児島本,鹿児島中央,旧西鹿児島,0,0
0,6,a4,九州旅客鉄道,鹿児島本,鹿児島,,0,0
0,7,3,九州旅客鉄道,日豊本,南小倉,,0,0
0,7,4,九州旅客鉄道,日豊本,城野,,0,0
0,7,5,九州旅客鉄道,日豊本,安部山公園,,0,0
0,7,7,九州旅客鉄道,日豊本,下曽根,,0,0
0,7,9,九州旅客鉄道,日豊本,朽網,,0,0
0,7,b,九州旅客鉄道,日豊本,苅田,,0,0
0,7,d,九州旅客鉄道,日豊本,小波瀬西工大前,,0,0
0,7,e,九州旅客鉄道,日豊本,行橋,,0,0
0,7,f,九州旅客鉄道,日豊本,南行橋,,0,0
0,7,11,九州旅客鉄道,日豊本,新田原,,0,0
0,7,13,九州旅客鉄道,日豊本,築城,,0,0
0,7,15,九州旅客鉄道,日豊本,椎田,,0,0
0,7,17,九州旅客鉄道,日豊本,豊前松江,,0,0
0,7,19,九州旅客鉄道,日豊本,宇島,,0,0
0,7,1a,九州旅客鉄道,日豊本,三毛門,,0,0
0,7,1b,九州旅客鉄道,日豊本,吉富,,0,0
0,7,1c,九州旅客鉄道,日豊本,中津,,0,0
0,7,28,九州旅客鉄道,日豊本,中津,,0,0
0,7,28,九州旅客鉄道,日豊本,宇佐,,0,0
0,7,2a,九州旅客鉄道,日豊本,西屋敷,,0,0
0,7,38,九州旅客鉄道,日豊本,亀川,,0,0
0,7,3b,九州旅客鉄道,日豊本,別府,,0,0
0,7,3e,九州旅客鉄道,日豊本,西大分,,0,0
0,7,3f,九州旅客鉄道,日豊本,大分,,0,0
0,7,46,九州旅客鉄道,日豊本,坂ノ市,,0,0
0,7,47,九州旅客鉄道,日豊本,幸崎,,0,0
0,7,59,九州旅客鉄道,日豊本,高鍋,,0,0
0,7,61,九州旅客鉄道,日豊本,延岡,,0,0
0,7,67,九州旅客鉄道,日豊本,日向市,,0,0
0,7,6b,九州旅客鉄道,日豊本,美々津,,0,0
0,7,6e,九州旅客鉄道,日豊本,都農,,0,0
0,7,6f,九州旅客鉄道,日豊本,川南,,0,0
0,7,70,九州旅客鉄道,日豊本,高鍋,,0,0
0,7,73,九州旅客鉄道,日豊本,佐土原,,0,0
0,7,7a,九州旅客鉄道,日豊本,宮崎,,0,0
0,7,7b,九州旅客鉄道,日豊本,南宮崎,,0,0
0,7,7c,九州旅客鉄道,日豊本,加納,,0,0
0,7,7d,九州旅客鉄道,日豊本,清武,,0,0
0,7,86,九州旅客鉄道,日豊本,都城,,0,0
0,7,90,九州旅客鉄道,日豊本,国分,,0,0
0,7,91,九州旅客鉄道,日豊本,隼人,,0,0
0,7,97,九州旅客鉄道,日豊本,重富,,0,0
0,7,99,九州旅客鉄道,日豊本,竜ケ水,,0,0
0,9,2,西日本旅客鉄道,北陸本,坂田,,0,0
0,9,3,西日本旅客鉄道,北陸本,田村,,0,0
0,9,4,西日本旅客鉄道,北陸本,長浜,,0,0
0,9,6,西日本旅客鉄道,北陸本,虎姫,,0,0
0,9,7,西日本旅客鉄道,北陸本,河毛,,0,0
0,9,8,西日本旅客鉄道,北陸本,高月,,0,0
0,9,9,西日本旅客鉄道,北陸本,木ノ本,,0,0
0,9,b,西日本旅客鉄道,北陸本,余呉,,0,0
0,9,c,西日本旅客鉄道,北陸本,近江塩津,,0,0
0,9,d,西日本旅客鉄道,北陸本,新疋田,,0,0
0,9,f,西日本旅客鉄道,北陸本,敦賀,,0,0
0,9,16,西日本旅客鉄道,北陸本,武生,,0,0
0,9,17,西日本旅客鉄道,北陸本,鯖江,,0,0
0,9,1c,西日本旅客鉄道,北陸本,福井,,0,0
0,9,21,西日本旅客鉄道,北陸本,芦原温泉,,0,0
0,9,26,西日本旅客鉄道,北陸本,加賀温泉,,0,0
0,9,33,西日本旅客鉄道,北陸本,松任,,0,0
0,9,37,西日本旅客鉄道,北陸本,金沢,,0,0
0,9,3b,西日本旅客鉄道,北陸本,津幡,,0,0
0,9,3c,西日本旅客鉄道,北陸本,倶利伽羅,,0,0
0,9,3d,西日本旅客鉄道,北陸本,石動,,0,0
0,9,3e,西日本旅客鉄道,北陸本,福岡,,0,0
0,9,42,西日本旅客鉄道,北陸本,高岡,,0,0
0,9,43,西日本旅客鉄道,北陸本,越中大門,,0,0
0,9,44,西日本旅客鉄道,北陸本,小杉,,0,0
0,9,48,西日本旅客鉄道,北陸本,富山,,0,0
0,9,4f,西日本旅客鉄道,北陸本,魚津,,0,0
0,9,50,西日本旅客鉄道,北陸本,黒部,,0,0
0,9,5c,西日本旅客鉄道,北陸本,糸魚川,,0,0
0,a,2,西日本旅客鉄道,山陽本,兵庫,神戸線,0,0
0,a,3,西日本旅客鉄道,山陽本,新長田,神戸線,0,0
0,a,4,西日本旅客鉄道,山陽本,鷹取,神戸線,0,0
0,a,5,西日本旅客鉄道,山陽本,須磨海浜公園,神戸線,0,0
0,a,7,西日本旅客鉄道,山陽本,須磨,神戸線,0,0
0,a,8,西日本旅客鉄道,山陽本,塩屋,神戸線,0,0
0,a,9,西日本旅客鉄道,山陽本,垂水,神戸線,0,0
0,a,a,西日本旅客鉄道,山陽本,舞子,神戸線,0,0
0,a,c,西日本旅客鉄道,山陽本,朝霧,神戸線,0,0
0,a,d,西日本旅客鉄道,山陽本,明石,神戸線,34.6458055556,134.9955
0,a,10,西日本旅客鉄道,山陽本,西明石,神戸線,0,0
0,a,11,西日本旅客鉄道,山陽本,大久保,神戸線,0,0
0,a,13,西日本旅客鉄道,山陽本,魚住,神戸線,0,0
0,a,15,西日本旅客鉄道,山陽本,土山,神戸線,0,0
